customer_id,tenure_months,monthly_charges,contract_type,num_support_tickets,avg_satisfaction_score,customer_notes,churn_label
CUST-001502,42,50.7,two-year,0,6.73,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Team customer stability experience feedback feedback customer review. Primary issue category: setup assistance.,0
CUST-001503,13,88.66,month-to-month,3,5.23,The customer left brief feedback without strong sentiment. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: billing issue.,1
CUST-001504,27,85.26,month-to-month,3,4.37,The customer left brief feedback without strong sentiment. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Customer contract pricing renewal account customer billing billing.,1
CUST-001505,18,46.31,one-year,1,7.07,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Service pricing team team billing pricing billing experience.,0
CUST-001506,16,86.26,month-to-month,5,5.48,The team scheduled a check-in call for next month. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-001507,22,79.24,one-year,3,7.06,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: pricing complaint.,0
CUST-001508,20,93.32,month-to-month,2,7.83,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Usage review review followup review renewal account customer.,0
CUST-001509,43,81.9,month-to-month,2,7.94,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001510,16,45.44,one-year,1,9.05,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,1
CUST-001511,25,101.38,month-to-month,6,4.11,The account owner requested a routine plan review. The customer opened 6 support ticket(s) in the recent review window. Internal follow-up note: Experience review pricing support usage service support experience.,1
CUST-001512,46,85.47,month-to-month,3,4.59,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Renewal team usage renewal account support contract service.,0
CUST-001513,33,53.21,one-year,3,7.12,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Service team billing pricing renewal service contract service. Primary issue category: feature request.,0
CUST-001514,10,63.17,one-year,5,7.05,Network performance has improved over the last quarter. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Renewal review contract team stability service renewal customer. Primary issue category: slow support response.,0
CUST-001515,48,63.6,two-year,2,8.18,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Feedback service experience feedback experience support account usage.,0
CUST-001516,29,92.3,month-to-month,4,6.71,They contacted support for standard account maintenance. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Team contract renewal usage review renewal experience team. Primary issue category: contract clarification.,0
CUST-001517,15,78.47,month-to-month,1,4.4,The customer asked for a usage summary before renewal. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001518,39,73.54,two-year,2,6.25,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: billing issue.,0
CUST-001519,14,60.38,month-to-month,4,6.6,They contacted support for standard account maintenance. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-001520,30,68.01,month-to-month,4,7.28,The customer mentioned the portal is easy to use. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-001521,17,56.04,month-to-month,4,7.38,They appreciate the current pricing plan. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-001522,23,71.3,month-to-month,3,7.65,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001523,36,83.63,two-year,1,5.33,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001524,15,102.11,one-year,3,5.35,The customer left brief feedback without strong sentiment. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001525,26,74.6,one-year,1,7.94,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Pricing experience renewal pricing feedback pricing support customer.,0
CUST-001526,5,78.16,month-to-month,1,5.83,There was a general inquiry about available add-ons. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001527,12,82.74,month-to-month,4,7.48,The service has been reliable lately. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: contract clarification.,0
CUST-001528,38,87.79,month-to-month,0,5.52,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001529,6,65.04,month-to-month,2,7.46,They contacted support for standard account maintenance. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001530,22,76.03,month-to-month,4,6.09,They appreciate the current pricing plan. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-001531,16,105.21,month-to-month,2,5.44,They contacted support for standard account maintenance. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Usage account contract feedback review contract service renewal.,1
CUST-001532,15,70.66,month-to-month,1,6.64,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001533,40,70.31,month-to-month,1,4.92,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001534,46,67.9,one-year,1,6.4,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001535,9,90.34,month-to-month,6,4.72,There was a general inquiry about available add-ons. The customer opened 6 support ticket(s) in the recent review window.,1
CUST-001536,20,75.65,month-to-month,2,8.12,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Experience pricing usage team support customer feedback service.,0
CUST-001537,13,74.74,one-year,2,5.98,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001538,39,77.49,one-year,3,6.07,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Pricing usage support support experience renewal usage service.,1
CUST-001539,22,99.5,one-year,2,4.77,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window.,1
CUST-001540,6,85.15,month-to-month,2,7.01,The account owner requested a routine plan review. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Contract service followup customer stability renewal contract team.,1
CUST-001541,36,61.94,two-year,0,4.67,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001542,9,107.76,month-to-month,3,8.52,The customer left brief feedback without strong sentiment. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: setup assistance.,0
CUST-001543,11,78.33,month-to-month,2,5.83,The customer asked for a usage summary before renewal. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Customer pricing stability experience review account usage account.,0
CUST-001544,4,68.74,month-to-month,5,1.91,The account owner requested a routine plan review. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-001545,53,82.5,month-to-month,6,4.2,The customer left brief feedback without strong sentiment. The customer opened 6 support ticket(s) in the recent review window. Internal follow-up note: Billing renewal account support followup usage feedback billing.,1
CUST-001546,10,101.27,month-to-month,1,5.73,The team scheduled a check-in call for next month. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001547,22,89.09,month-to-month,4,5.48,The customer left brief feedback without strong sentiment. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Contract support service stability pricing review review contract.,0
CUST-001548,30,69.24,one-year,2,6.77,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Billing feedback usage experience team service contract support.,1
CUST-001549,46,59.44,month-to-month,3,5.42,They contacted support for standard account maintenance. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001550,23,83.04,month-to-month,2,5.97,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Billing renewal renewal feedback review experience stability account. Primary issue category: billing issue.,0
CUST-001551,18,102.02,month-to-month,1,5.58,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Stability experience review followup contract customer account contract.,0
CUST-001552,24,66.4,month-to-month,2,7.75,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Billing customer service team renewal renewal experience feedback.,0
CUST-001553,9,82.95,month-to-month,3,7.65,The team scheduled a check-in call for next month. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001554,10,80.78,month-to-month,6,4.83,The customer asked for a usage summary before renewal. The customer opened 6 support ticket(s) in the recent review window. Internal follow-up note: Renewal renewal support billing renewal contract followup review.,1
CUST-001555,18,74.99,month-to-month,3,5.89,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001556,21,75.69,one-year,0,5.61,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001557,23,71.07,two-year,2,6.82,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001558,15,91.36,month-to-month,4,6.15,The customer asked for a usage summary before renewal. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-001559,71,53.32,one-year,1,6.56,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001560,49,37.14,two-year,0,7.99,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Contract service billing support renewal review account review.,0
CUST-001561,30,67.27,two-year,0,7.58,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001562,39,61.9,one-year,3,4.75,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-001563,46,86.46,two-year,7,6.2,Recent support interactions were helpful and professional. The customer opened 7 support ticket(s) in the recent review window.,0
CUST-001564,42,87.82,two-year,3,6.33,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Support feedback pricing renewal service stability billing feedback.,0
CUST-001565,36,97.39,one-year,1,8.34,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001566,10,73.04,month-to-month,3,6.84,They contacted support for standard account maintenance. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Stability pricing service followup followup usage review renewal.,0
CUST-001567,6,94.89,month-to-month,2,8.74,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Support followup followup service renewal feedback usage renewal.,1
CUST-001568,28,95.15,month-to-month,2,7.58,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Usage usage followup usage support team review experience.,0
CUST-001569,7,97.36,month-to-month,6,5.23,The customer is frustrated with repeated service interruptions. The customer opened 6 support ticket(s) in the recent review window.,1
CUST-001570,32,77.28,month-to-month,8,3.2,The team scheduled a check-in call for next month. The customer opened 8 support ticket(s) in the recent review window.,0
CUST-001571,45,97.81,month-to-month,2,5.66,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001572,10,86.21,month-to-month,3,6.42,There was a general inquiry about available add-ons. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Experience team support review review review review followup.,1
CUST-001573,11,87.81,month-to-month,1,7.5,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001574,44,39.55,two-year,0,6.59,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: slow support response.,0
CUST-001575,23,92.89,month-to-month,3,6.97,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: slow support response.,0
CUST-001576,40,77.15,month-to-month,1,7.41,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,1
CUST-001577,21,78.73,one-year,1,7.56,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001578,32,66.53,two-year,0,5.92,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001579,34,65.41,two-year,0,7.81,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001580,62,59.36,two-year,3,7.31,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001581,38,73.17,two-year,1,8.99,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Usage experience followup team renewal experience experience support. Primary issue category: setup assistance.,0
CUST-001582,13,82.88,month-to-month,0,7.84,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001583,25,63.13,month-to-month,4,5.56,The onboarding experience was smooth. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Review feedback team contract team experience contract customer.,1
CUST-001584,17,92.91,month-to-month,0,7.06,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Support customer usage service experience feedback review renewal.,1
CUST-001585,20,61.07,one-year,2,8.49,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001586,31,44.88,two-year,0,6.95,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Followup usage customer followup followup followup experience service.,1
CUST-001587,27,68.83,month-to-month,4,6.76,The customer mentioned the portal is easy to use. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-001588,10,90.17,month-to-month,3,5.98,The account owner requested a routine plan review. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001589,23,82.51,month-to-month,7,2.44,They reported unresolved billing disputes this month. The customer opened 7 support ticket(s) in the recent review window.,0
CUST-001590,15,55.44,month-to-month,5,4.26,The customer asked for a usage summary before renewal. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Support team team usage billing review team support.,1
CUST-001591,30,77.23,month-to-month,1,7.04,Recent support interactions were helpful and professional. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001592,14,101.85,month-to-month,4,6.31,Recent support interactions were helpful and professional. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-001593,40,55.48,two-year,1,6.82,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001594,15,82.98,month-to-month,0,8.48,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001595,41,76.22,two-year,2,6.87,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Review followup renewal billing review experience renewal renewal. Primary issue category: service outage.,0
CUST-001596,60,78.14,one-year,3,5.72,The onboarding experience was smooth. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001597,22,98.34,month-to-month,3,6.73,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001598,61,40.18,month-to-month,3,6.52,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Contract contract experience followup stability support customer followup.,0
CUST-001599,23,96.13,one-year,0,6.48,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001600,35,90.61,month-to-month,2,6.4,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Usage experience customer review support pricing review support. Primary issue category: contract clarification.,1
CUST-001601,22,99.5,two-year,0,6.45,The onboarding experience was smooth. The customer opened 0 support ticket(s) in the recent review window. Primary issue category: pricing complaint.,0
CUST-001602,14,74.53,month-to-month,2,5.81,They contacted support for standard account maintenance. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Account renewal renewal review contract followup review account. Primary issue category: pricing complaint.,0
CUST-001603,22,47.35,one-year,2,6.51,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Experience contract review followup account support team followup.,1
CUST-001604,61,67.1,one-year,3,7.82,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001605,11,82.16,month-to-month,2,7.91,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: setup assistance.,0
CUST-001606,4,96.43,month-to-month,1,6.93,The account owner requested a routine plan review. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Contract team team billing account support usage review.,0
CUST-001607,44,76.13,two-year,2,6.57,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: feature request.,1
CUST-001608,37,80.12,month-to-month,3,4.9,The customer left brief feedback without strong sentiment. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001609,16,81.75,month-to-month,2,8.85,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001610,72,86.32,month-to-month,6,6.26,The service has been reliable lately. The customer opened 6 support ticket(s) in the recent review window. Internal follow-up note: Billing pricing followup team renewal followup experience service.,0
CUST-001611,72,75.41,month-to-month,1,7.81,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Renewal pricing support renewal customer renewal experience followup. Primary issue category: slow support response.,0
CUST-001612,11,69.26,one-year,0,4.78,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001613,24,86.2,one-year,3,6.48,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-001614,21,101.86,month-to-month,1,7.1,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,1
CUST-001615,48,75.54,two-year,3,7.06,The customer mentioned the portal is easy to use. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Followup pricing review customer review service usage renewal.,0
CUST-001616,26,80.96,month-to-month,2,6.51,Network performance has improved over the last quarter. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001617,22,54.08,month-to-month,2,5.95,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: billing issue.,0
CUST-001618,9,84.31,month-to-month,5,6.09,They contacted support for standard account maintenance. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-001619,45,50.29,two-year,1,5.32,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001620,33,80.24,month-to-month,3,5.67,Network performance has improved over the last quarter. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001621,42,71.04,month-to-month,5,6.05,There was a general inquiry about available add-ons. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Review experience service service customer stability customer usage.,0
CUST-001622,8,86.27,month-to-month,4,6.58,The customer asked for a usage summary before renewal. The customer opened 4 support ticket(s) in the recent review window.,1
CUST-001623,22,57.49,one-year,3,7.28,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001624,15,67.37,month-to-month,3,7.73,There was a general inquiry about available add-ons. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: service outage.,1
CUST-001625,8,103.68,month-to-month,3,6.2,The team scheduled a check-in call for next month. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001626,19,59.0,one-year,1,8.26,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Stability pricing contract renewal pricing account team pricing.,0
CUST-001627,10,86.2,month-to-month,4,4.21,The team scheduled a check-in call for next month. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Support experience experience feedback renewal customer customer customer.,1
CUST-001628,7,100.1,month-to-month,3,8.36,There was a general inquiry about available add-ons. The customer opened 3 support ticket(s) in the recent review window.,1
CUST-001629,37,94.14,month-to-month,3,8.86,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001630,16,96.25,month-to-month,1,7.28,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001631,13,89.9,month-to-month,1,8.05,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,1
CUST-001632,48,70.5,two-year,1,7.3,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001633,34,89.1,one-year,2,6.31,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Usage service followup renewal team team review followup. Primary issue category: pricing complaint.,0
CUST-001634,21,78.17,one-year,2,6.02,Recent support interactions were helpful and professional. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001635,41,35.9,two-year,1,7.34,They appreciate the current pricing plan. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001636,29,75.38,month-to-month,6,5.85,The onboarding experience was smooth. The customer opened 6 support ticket(s) in the recent review window.,0
CUST-001637,18,94.51,month-to-month,2,6.6,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001638,20,56.62,two-year,0,9.82,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Followup pricing billing pricing experience stability contract customer.,0
CUST-001639,5,109.78,month-to-month,2,6.74,The account owner requested a routine plan review. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001640,72,66.12,one-year,3,5.02,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001641,19,73.77,one-year,3,8.42,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window. Primary issue category: login trouble.,0
CUST-001642,28,98.71,month-to-month,0,4.86,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001643,19,82.02,month-to-month,3,5.41,The account owner requested a routine plan review. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Stability renewal account support feedback contract billing followup.,1
CUST-001644,13,88.13,month-to-month,3,6.39,The service has been reliable lately. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Usage experience experience usage review service team support.,0
CUST-001645,39,93.57,month-to-month,3,6.69,They contacted support for standard account maintenance. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Account stability usage team stability billing customer followup. Primary issue category: pricing complaint.,1
CUST-001646,25,62.89,month-to-month,6,4.19,The account owner requested a routine plan review. The customer opened 6 support ticket(s) in the recent review window.,0
CUST-001647,19,80.59,month-to-month,6,4.02,They contacted support for standard account maintenance. The customer opened 6 support ticket(s) in the recent review window. Internal follow-up note: Customer feedback customer usage support pricing review account.,0
CUST-001648,28,82.57,one-year,4,5.02,The service has been reliable lately. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-001649,48,61.28,two-year,2,7.2,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window. Internal follow-up note: Followup customer account service support pricing billing renewal. Primary issue category: pricing complaint.,0
CUST-001650,64,87.54,one-year,1,8.05,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001651,38,59.1,month-to-month,3,5.17,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Billing team experience team team account usage feedback.,0
CUST-001652,31,58.76,month-to-month,1,8.43,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001653,6,97.7,month-to-month,5,6.71,The team scheduled a check-in call for next month. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Pricing feedback contract usage service pricing feedback contract.,1
CUST-001654,32,94.36,month-to-month,2,5.48,The onboarding experience was smooth. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: login trouble.,0
CUST-001655,41,58.91,two-year,2,4.52,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: service outage.,1
CUST-001656,10,91.81,month-to-month,0,5.66,The customer asked for a usage summary before renewal. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Account feedback pricing experience experience support stability usage.,0
CUST-001657,6,97.35,month-to-month,1,5.81,The customer left brief feedback without strong sentiment. The customer opened 1 support ticket(s) in the recent review window.,1
CUST-001658,45,49.51,two-year,3,8.02,Recent support interactions were helpful and professional. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001659,40,70.9,month-to-month,0,6.88,They appreciate the current pricing plan. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001660,14,88.14,month-to-month,4,5.15,Recent support interactions were helpful and professional. The customer opened 4 support ticket(s) in the recent review window.,0
CUST-001661,13,98.32,month-to-month,4,5.7,They contacted support for standard account maintenance. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Review renewal renewal experience pricing support usage pricing. Primary issue category: setup assistance.,1
CUST-001662,24,55.36,one-year,2,5.05,The service has been reliable lately. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001663,16,70.35,one-year,1,7.24,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Customer service contract contract renewal service usage account. Primary issue category: slow support response.,0
CUST-001664,6,83.5,month-to-month,3,5.52,The account owner requested a routine plan review. The customer opened 3 support ticket(s) in the recent review window. Internal follow-up note: Account support team review review feedback feedback review.,1
CUST-001665,46,66.57,two-year,1,5.77,Network performance has improved over the last quarter. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001666,28,63.84,two-year,4,6.77,The service has been reliable lately. The customer opened 4 support ticket(s) in the recent review window. Primary issue category: login trouble.,0
CUST-001667,20,57.76,two-year,0,9.69,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001668,41,98.1,month-to-month,0,9.47,The customer mentioned the portal is easy to use. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Usage customer renewal followup account review contract renewal. Primary issue category: login trouble.,0
CUST-001669,31,74.87,month-to-month,4,4.75,The customer mentioned the portal is easy to use. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Usage support service followup review account usage support.,1
CUST-001670,39,57.89,two-year,1,6.11,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Renewal contract usage customer experience contract review team.,0
CUST-001671,24,61.4,month-to-month,3,7.06,They appreciate the current pricing plan. The customer opened 3 support ticket(s) in the recent review window.,0
CUST-001672,23,61.87,one-year,4,7.22,The customer mentioned the portal is easy to use. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Stability followup contract customer customer account renewal service. Primary issue category: contract clarification.,0
CUST-001673,34,77.11,one-year,1,4.33,The onboarding experience was smooth. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Service service usage contract stability pricing billing stability.,0
CUST-001674,12,90.33,month-to-month,5,5.71,The customer left brief feedback without strong sentiment. The customer opened 5 support ticket(s) in the recent review window.,0
CUST-001675,43,76.65,one-year,2,5.51,They appreciate the current pricing plan. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: slow support response.,1
CUST-001676,57,67.71,two-year,0,5.06,Recent support interactions were helpful and professional. The customer opened 0 support ticket(s) in the recent review window. Internal follow-up note: Contract renewal billing renewal followup account team service.,0
CUST-001677,25,100.73,one-year,2,5.04,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window. Primary issue category: login trouble.,0
CUST-001678,53,68.53,month-to-month,4,5.34,They appreciate the current pricing plan. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Contract stability team account followup service renewal billing.,0
CUST-001679,20,42.73,two-year,1,7.36,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window. Internal follow-up note: Renewal review account usage team usage review support. Primary issue category: slow support response.,0
CUST-001680,31,67.71,month-to-month,2,7.65,The customer mentioned the portal is easy to use. The customer opened 2 support ticket(s) in the recent review window.,0
CUST-001681,23,62.01,one-year,4,6.19,Recent support interactions were helpful and professional. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Account followup customer service review review team experience.,0
CUST-001682,37,48.7,two-year,0,8.0,Network performance has improved over the last quarter. The customer opened 0 support ticket(s) in the recent review window.,0
CUST-001683,22,73.35,one-year,1,6.85,The service has been reliable lately. The customer opened 1 support ticket(s) in the recent review window.,0
CUST-001684,36,99.06,month-to-month,1,6.61,The customer mentioned the portal is easy to use. The customer opened 1 support ticket(s) in the recent review window.,1
CUST-001685,13,107.22,month-to-month,4,5.39,Recent conversations suggest growing dissatisfaction. The customer opened 4 support ticket(s) in the recent review window. Internal follow-up note: Review pricing stability renewal team service team contract.,1
CUST-001686,23,90.92,month-to-month,5,6.17,Recent support interactions were helpful and professional. The customer opened 5 support ticket(s) in the recent review window. Internal follow-up note: Billing support followup contract stability customer feedback customer.,1
